UNIFAC_parameters

-type
  modified

-list_of_main_groups
  56  38  503.19    0.0       0.0          -130.99   0.0       0.0        
  56  56  0         0         0            0         0         0          
  56  57  45750.33  0.0       0.0          15084.19  0.0       0.0        
  56  58  435.7     0.0       0.0          -195.74   0.0       0.0        
  57  2   -632.48   0.0       0.0          1490.17   0.0       0.0        
  57  3   3032.4    0.0       0.0          2123.45   0.0       0.0        
  57  49  1254.82   0.0       0.0          1163.16   0.0       0.0        
  57  56  15084.19  0.0       0.0          45750.33  0.0       0.0        
  57  57  0         0         0            0         0         0          
  58  0   -319.3    0.0       0.0          107.57    0.0       0.0        
  58  2   192.36    -2.0119   0.0021535    220.23    -0.5968   -0.0013455 
  58  3   -319.33   1.475     -0.00050847  336.15    -1.3531   7.3995e-05 
  58  4   296.6     0.0       0.0          -190.98   0.0       0.0        
  58  56  -195.74   0.0       0.0          435.7     0.0       0.0        
  58  58  0         0         0            0         0         0          
  59  0   405.55    -1.4474   0.0          110.77    1.251     0.0        
  59  1   1104.03   -3.3013   0.0          -1472.58  5.689     0.0        
  59  2   -349.71   1.626     0.0          473.29    -1.2844   0.0        
  59  3   -14.76    -0.0892   0.0          185.41    1.6455    0.0        
  59  4   -787.24   2.5181    0.0          1179.16   -3.2842   0.0        
  59  5   -245.74   0.8364    0.0          310.13    -1.0805   0.0        
  59  6   -294.11   -0.2165   0.0          654.7     -0.4974   0.0        
  59  7   -366.58   0.0       0.0          -149.82   0.0       0.0        
  59  8   32.8      -0.7151   0.0          103.67    1.7096    0.0        
  59  9   -193.12   0.0       0.0          3280.02   0.0       0.0        
  59  10  92.38     -0.2476   0.0          165.33    -0.2476   0.0        
  59  11  -53.52    0.0       0.0          232.94    0.0       0.0        
  59  12  -66.65    -0.4492   0.0          346.23    0.0473    0.0        
  59  13  9.62      0.0       0.0          -248.19   0.0       0.0        
  59  18  87.94     0.0       0.0          63.81     0.0       0.0        
  59  19  342.85    0.0       0.0          -350.18   0.0       0.0        
  59  21  484.36    0.0       0.0          -207.31   0.0       0.0        
  59  23  69.56     -0.3408   0.0          158.23    0.8419    0.0        
  59  24  2344.78   0.0       0.0          13426.9   0.0       0.0        
  59  25  -230.85   0.0       0.0          656.36    0.0       0.0        
  59  30  1174.12   -3.647    0.0          -2434.21  7.1502    0.0        
  59  36  -203.28   0.2437    0.0          803.54    -0.6225   0.0        
  59  41  366.36    -1.3157   0.0          -126.54   2.1436    0.0        
  59  44  344.01    0.0       0.0          -166.42   0.0       0.0        
  59  45  -234.83   0.0       0.0          32.16     0.0       0.0        
  59  54  -198.57   0.7227    0.0          693.38    -1.6033   0.0        
  59  55  1108.43   0.0       0.0          -315.58   0.0       0.0        
  59  59  0         0         0            0         0         0          
  59  83  185.35    -0.6259   0.0          426.43    0.1011    0.0        
  60  0   624.36    -5.2447   0.008056     989.36    -3.3719   0.0049126  
  60  1   122.06    3.4776    -0.0132      597.02    0.905     -0.0071734 
  60  4   615.17    0.0       0.0          280.52    0.0       0.0        
  60  5   734.54    0.0144    0.0          247.69    -0.8701   0.0        
  60  23  5.96      -0.5825   0.0          -145.37   0.9883    0.0        
  60  28  -677.06   1.4184    0.0          1226.89   -2.919    0.0        
  60  44  -9.82     -1.2456   0.0          -886.67   4.5194    0.0        
  60  60  0         0         0            0         0         0          
  61  0   -1042.35  12.1353   0.0          17.26     3.1036    0.0        
  61  2   411.36    0.0       0.0          833.09    0.0       0.0        
  61  3   13996.46  0.0       0.0          3825.85   0.0       0.0        
  61  4   -2727.31  10.3441   0.0          632.23    -3.2063   0.0        
  61  5   -334.86   0.9073    0.0          12.18     -0.036    0.0        
  61  6   -450.55   0.0       0.0          -96.68    0.0       0.0        
  61  41  -690.28   2.5175    0.0          3971.74   6.1859    0.0        
  61  61  0         0         0            0         0         0          
  62  2   96.33     0.0       0.0          -210.75   0.0       0.0        
  62  3   578.27    0.0       0.0          573.79    0.0       0.0        
  62  6   -368.65   0.0       0.0          39.18     0.0       0.0        
  62  41  1422.27   0.0       0.0          -691.82   0.0       0.0        
  62  42  363.77    0.0       0.0          1077.55   0.0       0.0        
  62  62  0         0         0            0         0         0          
  63  0   4894.4    0.0       0.0          -403.33   0.0       0.0        
  63  1   -191.02   0.0       0.0          522.03    0.0       0.0        
  63  2   132.5     0.0       0.0          -102.14   0.0       0.0        
  63  3   -397.69   0.0       0.0          143.84    0.0       0.0        
  63  4   -1949.97  8.5304    0.0          -801.84   1.3669    0.0        
  63  5   594.31    0.0       0.0          -588.71   0.0       0.0        
  63  8   791.46    0.0       0.0          -848.88   0.0       0.0        
  63  63  0         0         0            0         0         0          
  64  0   31.72     0.0       0.0          926.48    0.0       0.0        
  64  1   -46.56    0.0       0.0          541.76    0.0       0.0        
  64  4   278.96    0.0       0.0          3905.97   0.0       0.0        
  64  5   -285.73   0.0       0.0          1510.37   0.0       0.0        
  64  64  0         0         0            0         0         0          
  65  65  0         0         0            0         0         0          
  66  66  0         0         0            0         0         0          
  67  67  0         0         0            0         0         0          
  68  68  0         0         0            0         0         0          
  69  69  0         0         0            0         0         0          
  70  70  0         0         0            0         0         0          
  71  71  0         0         0            0         0         0          
  72  72  0         0         0            0         0         0          
  73  73  0         0         0            0         0         0          
  74  0   -187.75   0.0       0.0          232.17    0.0       0.0        
  74  2   -237.95   0.0       0.0          370.36    0.0       0.0        
  74  5   660.55    0.0       0.0          -47.99    0.0       0.0        
  74  8   -230.49   0.0       0.0          527.13    0.0       0.0        
  74  10  -292.82   0.0       0.0          581.06    0.0       0.0        
  74  16  516.11    0.0       0.0          488.31    0.0       0.0        
  74  19  583.58    0.0       0.0          -222.28   0.0       0.0        
  74  30  1964.99   5.1674    0.0          -975.5    2.4197    0.0        
  74  74  0         0         0            0         0         0          
  74  75  89.91     -0.3901   0.0          176.33    0.0061    0.0        
  75  0   -51.98    0.0       0.0          385.6     0.0       0.0        
  75  2   29.67     0.0       0.0          187.7     0.0       0.0        
  75  16  53.34     0.0       0.0          301.8     0.0       0.0        
  75  23  -218.87   0.579     0.0          792.7     -1.7069   0.0        
  75  30  -515.06   1.7993    0.0          60.15     0.3575    0.0        
  75  41  273.75    -1.0527   0.0          211.29    0.4534    0.0        
  75  42  -208.0    0.0       0.0          -158.47   0.0       0.0        
  75  74  176.33    0.0061    0.0          89.91     -0.3901   0.0        
  75  75  0         0         0            0         0         0          
  76  0   167.46    0.0       0.0          -17.57    0.0       0.0        
  76  2   -136.73   0.0       0.0          277.97    0.0       0.0        
  76  5   527.38    -0.1161   0.0          -895.41   3.3331    0.0        
  76  6   761.56    0.0       0.0          -299.2    0.0       0.0        
  76  8   2137.39   0.0       0.0          -313.75   0.0       0.0        
  76  17  184.8     0.0       0.0          -170.3    0.0       0.0        
  76  21  -76.45    0.9335    0.0          40.16     -0.9151   0.0        
  76  23  7.3       -0.8306   0.0          111.96    0.8538    0.0        
  76  29  2555.83   0.0       0.0          -271.09   0.0       0.0        
  76  41  112.49    0.0       0.0          175.99    0.0       0.0        
  76  42  74.05     0.0       0.0          -210.09   0.0       0.0        
  76  76  0         0         0            0         0         0          
  77  0   -38.18    0.0       0.0          358.68    0.0       0.0        
  77  2   905.52    0.0       0.0          456.9     0.0       0.0        
  77  4   -328.98   0.0       0.0          -182.46   0.0       0.0        
  77  5   -380.15   0.044     0.0          -558.93   1.3364    0.0        
  77  6   275.43    -1.4619   0.0          -466.06   0.5407    0.0        
  77  12  -96.61    0.0       0.0          198.77    0.0       0.0        
  77  13  298.64    -1.5848   0.0          2321.26   -4.8118   0.0        
  77  14  58.67     0.0       0.0          29.3      0.0       0.0        
  77  15  -38.44    0.0       0.0          95.66     0.0       0.0        
  77  17  -30.75    6.0544    0.0          366.11    -1.9407   0.0        
  77  41  128.59    -0.562    0.0          943.99    -1.4037   0.0        
  77  42  726.19    -0.1283   0.0          283.2     -1.194    0.0        
  77  44  -223.41   0.0       0.0          -66.44    0.0       0.0        
  77  77  0         0         0            0         0         0          
  78  0   -197.25   0.0       0.0          -337.56   0.0       0.0        
  78  2   141.24    -1.0538   0.0          -401.18   2.4597    0.0        
  78  3   283.48    0.8955    0.0          2.6       -0.9829   0.0        
  78  6   88.43     -1.3624   0.0          163.44    -1.5602   0.0        
  78  8   -15.86    0.0       0.0          2106.02   0.0       0.0        
  78  13  397.33    0.0       0.0          -311.53   0.0       0.0        
  78  41  246.51    -0.4133   0.0          130.39    -1.9708   0.0        
  78  44  -499.79   0.0       0.0          185.96    0.0       0.0        
  78  78  0         0         0            0         0         0          
  79  0   84.22     0.0       0.0          -223.3    0.0       0.0        
  79  2   1322.84   0.0       0.0          -704.41   0.0       0.0        
  79  8   2152.54   0.0       0.0          -447.32   0.0       0.0        
  79  23  1865.3    0.0       0.0          -299.41   0.0       0.0        
  79  41  -745.6    0.0       0.0          861.08    0.0       0.0        
  79  79  0         0         0            0         0         0          
  79  80  1554.69   0.0       0.0          -678.13   0.0       0.0        
  80  0   -15.89    0.0       0.0          -980.5    0.0       0.0        
  80  2   58.31     0.0       0.0          -952.63   0.0       0.0        
  80  23  321.14    0.0       0.0          -1144.73  0.0       0.0        
  80  41  -136.75   0.0       0.0          -799.48   0.0       0.0        
  80  79  -678.13   0.0       0.0          1554.69   0.0       0.0        
  80  80  0         0         0            0         0         0          
  81  0   -253.86   1.2476    0.0          498.75    0.6562    0.0        
  81  2   90.86     0.0       0.0          539.6     0.0       0.0        
  81  8   -1.1      -0.0527   0.0          22.58     0.6493    0.0        
  81  10  -56.26    0.0       0.0          278.88    0.0       0.0        
  81  17  44.05     0.0       0.0          -410.93   0.0       0.0        
  81  23  -49.49    0.0       0.0          1057.53   0.0       0.0        
  81  34  62.35     -0.9957   0.0          -1301.69  4.431     0.0        
  81  41  133.35    0.0       0.0          685.21    0.0       0.0        
  81  81  0         0         0            0         0         0          
  82  0   312.0     0.0       0.0          338.61    0.0       0.0        
  82  2   114.91    0.0       0.0          -566.02   0.0       0.0        
  82  3   511.87    0.0       0.0          180.25    0.0       0.0        
  82  4   -111.64   0.0       0.0          560.6     0.0       0.0        
  82  7   -545.49   0.0       0.0          -317.52   0.0       0.0        
  82  8   -127.68   0.0       0.0          -473.72   0.0       0.0        
  82  52  4262.66   0.0       0.0          -261.1    0.0       0.0        
  82  82  0         0         0            0         0         0          
  83  0   -61.98    0.0       0.0          58.22     0.0       0.0        
  83  1   117.21    -0.1068   0.0          -0.89     -0.1812   0.0        
  83  2   -170.88   1.1979    0.0          167.0     -0.946    0.0        
  83  3   -87.5     0.2158    0.0          87.29     -0.3607   0.0        
  83  4   1310.09   4.3165    -0.014617    546.21    18.3169   -0.012689  
  83  5   1306.14   0.0       0.0          -21.45    0.0       0.0        
  83  7   893.36    0.0       0.0          4978.5    0.0       0.0        
  83  8   373.97    -0.2363   0.0          108.62    -0.2455   0.0        
  83  17  335.63    0.0       0.0          -174.08   0.0       0.0        
  83  18  528.62    0.0       0.0          -71.33    0.0       0.0        
  83  20  -130.61   1.2076    0.0          173.89    -1.0337   0.0        
  83  21  150.38    0.0       0.0          -101.68   0.0       0.0        
  83  23  -9.88     -0.3857   0.0          27.91     0.386     0.0        
  83  25  274.19    0.0       0.0          30.56     0.0       0.0        
  83  27  318.1     0.0       0.0          -145.93   0.0       0.0        
  83  29  817.18    0.0       0.0          -203.84   0.0       0.0        
  83  34  415.61    -1.385    0.0          -364.64   1.3459    0.0        
  83  35  696.94    0.0       0.0          -97.16    0.0       0.0        
  83  36  -106.41   -0.5523   0.0          -911.04   4.8273    0.0        
  83  41  -312.73   0.912     0.0          407.4     -1.1845   0.0        
  83  42  22.06     0.4177    0.0          24.23     -0.3527   0.0        
  83  45  -31.44    1.3003    0.0          243.79    -1.1452   0.0        
  83  59  426.43    0.1011    0.0          185.35    -0.6259   0.0        
  83  83  0         0         0            0         0         0          
  84  0   522.11    0.7502    0.0          441.89    -0.1639   0.0        
  84  2   409.2     -0.2468   0.0          16.12     0.7628    0.0        
  84  3   -373.6    3.3105    0.0          73.77     1.5009    0.0        
  84  4   -242.3    0.0       0.0          -7.48     0.0       0.0        
  84  5   -920.38   1.719     0.0          538.44    -1.5306   0.0        
  84  6   -502.15   0.0403    0.0          -510.87   5.1961    0.0        
  84  38  137.1     0.0       0.0          295.76    0.0       0.0        
  84  41  390.9     1.6847    0.0          212.68    0.5145    0.0        
  84  84  0         0         0            0         0         0          
  85  0   -219.04   0.0       0.0          800.97    0.0       0.0        
  85  2   94.46     0.0       0.0          439.18    0.0       0.0        
  85  3   257.56    0.0       0.0          52.78     0.0       0.0        
  85  4   -127.76   0.0       0.0          434.58    0.0       0.0        
  85  17  -232.56   0.0       0.0          -403.63   0.0       0.0        
  85  85  0         0         0            0         0         0          
  86  0   48.71     -0.3481   0.0          91.36     -0.4614   0.0        
  86  1   -65.3     -1.3113   0.0025216    995.68    2.9005    -0.018504  
  86  2   1627.36   -8.6813   0.011537     -1344.2   7.133     -0.010663  
  86  3   155.67    0.0       0.0          -93.87    0.0       0.0        
  86  4   -619.38   2.5097    0.0080955    -235.9    9.4806    -0.0026223 
  86  5   942.52    0.0       0.0          -62.65    0.0       0.0        
  86  8   442.73    0.5518    0.0          260.0     -1.8627   0.0        
  86  12  -134.25   0.0       0.0          268.79    0.0       0.0        
  86  18  410.87    0.0       0.0          -73.69    0.0       0.0        
  86  20  -43.84    0.0       0.0          -191.82   0.0       0.0        
  86  23  -12.28    -0.0371   0.0          -9.1      -0.3517   0.0        
  86  41  9.65      -0.1997   0.0          139.07    -0.4767   0.0        
  86  45  4050.35   0.0       0.0          130.17    0.0       0.0        
  86  86  0         0         0            0         0         0          
  87  0   83.83     -1.0238   0.0          -3.79     3.3144    0.0        
  87  4   -635.21   3.7558    0.0          559.52    -1.7673   0.0        
  87  5   171.29    0.7718    0.0          107.38    -0.7463   0.0        
  87  6   -143.48   0.2012    -0.0012344   -2.84     -0.2372   0.00048427 
  87  13  1572.07   -5.5233   0.0          -2367.71  6.8183    0.0        
  87  47  545.75    0.0       0.0          -317.0    0.0       0.0        
  87  87  0         0         0            0         0         0          
